"sessionId (text)","page (text)","latency (number)","timeOnPage (number)"
b9437227,query,73,411.796
b90f1625,query,63,428.890
381c45a9,explore,29,82.280
b78ff068,query,175,405.052
b86af77e,query,232,385.813
b8fb60fc,query,116,392.456
b9121ceb,welcome,13,29.307
3929acfd,query,202,400.883
b8e1539d,query,98,399.258
38c68fed,index,17,41.558
b7e9b663,query,38,385.874
38c0b829,explore,22,123.887
b8b09699,query,24,473.883
388e1bf1,explore,125,181.170
b8aa8b4b,query,214,377.463
b8cadae2,explore,57,102.403
380dfc80,welcome,181,27.285
b8414333,query,76,344.074
38c0b829,query,28,459.553
38191c28,query,247,414.256
38cc351a,explore,64,111.279
b8a72e37,query,357,433.570
37d3cd77,welcome,27,35.878
b90880a7,,15,
38c929f4,index,4,59.967
b84bb747,index,30,42.436
b86931d7,explore,22,134.895
37445d9a,query,17,358.804
b7f0ff55,index,28,67.499
b6d4dad1,query,37,409.274
38f54010,explore,24,94.950
379b6974,welcome,7,34.983
3924c548,,35,
b8be2b74,index,26,60.430
b8af04ba,explore,45,145.503
381fd62e,query,85,331.488
b903eb9b,explore,216,161.336
b706be85,explore,131,40.343
38eb2205,query,164,364.080
38aef102,welcome,53,23.280
b9056c91,welcome,70,24.891
381c45a9,welcome,7,26.351
38d3d1db,query,164,301.425
b8ab5bb4,explore,22,123.133
b8d8c6c5,query,25,420.679
38191c28,query,47,347.681
b8b405dd,,10,
b875d191,explore,401,91.852
368734d7,explore,71,130.826
3854ad28,query,46,412.097
38b9bac5,welcome,11,40.319
38f54010,query,147,372.092
38d3d1db,welcome,7,34.775
37b62225,query,67,245.003
37b5fe92,query,87,454.301
37be0997,explore,287,38.011
3847e885,explore,22,171.112
b8e44f4f,welcome,30,33.146
b72fa2ad,welcome,7,42.652
b6a6ca7d,query,123,523.852
38af6884,explore,60,67.840
b8c36f56,query,20,330.734
b908ea78,explore,41,137.315
38decbdd,welcome,7,34.283
38fd099c,query,146,435.665
b8be9a49,explore,22,65.845
b8922a5d,explore,22,59.897
382b52fc,query,116,474.923
b8ffa10e,,61,
3869a010,query,178,364.963
38ae6b08,query,45,355.263
365440f2,query,51,315.619
b90edf61,query,17,275.133
b86d686f,query,93,440.562
b888ff2d,explore,92,71.156
384b86c7,explore,64,192.767
b91869bd,query,27,369.867
39170def,query,17,194.292
b8b32f0c,query,51,489.161
37fd63e9,,81,
37445d9a,query,61,427.820
b72cd3e7,,16,
b8494e5a,index,7,38.417
38f54010,explore,22,92.277
b850d2ad,,55,
b8fb60fc,explore,70,99.720
38e7f56a,explore,127,108.271
38cc351a,query,114,394.116
b8a70842,query,40,327.178
b92bf6e0,query,140,495.992
388e8709,explore,22,128.229
b7c5d1d9,explore,45,93.491
b82793e2,welcome,18,33.751
3865e9dc,index,4,52.554
39171564,query,85,349.944
39276e1e,query,190,381.854
3727a3ee,query,41,280.461
38ea423b,query,17,384.624
b8adb447,,60,
b79583f8,query,17,403.720
b78ff068,query,126,343.440
391bbaad,query,114,467.800
38a69769,query,33,370.168
b91869bd,welcome,20,19.554
b8082632,,74,
37a8612a,query,30,359.257
38c929f4,explore,64,169.260
b8fb60fc,welcome,11,37.236
3799f775,query,84,331.064
383fb7cf,welcome,71,42.127
38536883,welcome,7,23.091
38c7f009,explore,66,55.939
38c9aa45,query,17,394.365
3929acfd,welcome,48,36.224
391d62b8,explore,216,142.528
36c8dca3,welcome,7,36.122
b8e5fac0,query,26,348.632
3826e4e6,explore,60,77.984
b72cd3e7,explore,22,139.690
b91948f1,query,119,397.796
b92a5b01,query,23,354.978
3879d61c,query,102,362.272
388a2350,,10,
b8ead05f,query,20,287.069
b7de9b1f,query,42,431.756
38031905,query,17,403.454
b6fcb664,index,4,50.989
385f2809,query,177,419.117
b82793e2,query,85,310.213
b96b731a,welcome,26,20.606
b882159d,welcome,168,34.160
b903eb9b,explore,93,181.425
38102dae,query,119,446.240
367b6c76,explore,133,84.137
37cfb913,query,223,405.700
38670b73,query,46,517.394
b885b146,,10,
3854ad28,query,239,358.057
b7f0ff55,query,17,422.528
38c69c32,query,44,313.637
389834f7,,10,
b7ee02cf,explore,22,9.935
b8fb60fc,,28,
b852efc1,query,24,406.880
b88a3045,explore,211,116.929
3936265d,welcome,26,53.810
b745a09f,explore,156,56.196
392bb344,explore,22,175.893
b8afe469,query,17,358.975
37f82740,explore,121,136.890
3816bfca,query,17,405.768
b7ee02cf,explore,22,58.059
b7683e47,explore,63,157.082
b7f0ff55,welcome,33,47.800
388d5bcf,query,17,432.570
b8d8c6c5,query,33,392.150
b9001d55,query,51,420.023
38a373ab,explore,200,82.753
b8a5833d,query,31,319.577
b7de9b1f,welcome,10,44.911
3816bfca,index,9,53.705
b852efc1,welcome,57,34.040
37b5fe92,explore,39,117.472
38fd099c,welcome,7,16.793
b908ea78,welcome,7,31.448
392bb344,query,25,319.986
b7b846fd,explore,61,64.598
3910d42a,explore,52,137.198
37de35fa,explore,331,66.983
38a69769,explore,85,143.201
b6737834,welcome,13,26.634
363d7725,query,17,416.046
b7ee02cf,welcome,26,47.130
384b86c7,index,69,46.008
b8af04ba,,10,
382b52fc,explore,22,74.765
b8ac1d26,explore,22,72.393
39171564,welcome,7,31.817
b8b32f0c,explore,65,134.904
b93cc537,explore,214,159.951
391bbaad,index,12,54.550
b8565f4f,query,17,284.162
3904ac55,welcome,122,29.309
b8fb60fc,query,17,429.520
382b52fc,welcome,7,42.356
b6a6ca7d,explore,61,131.472
391ace9d,explore,38,71.831
b888ff2d,welcome,41,37.803
b8fb60fc,welcome,11,31.099
b8af04ba,,53,
38f40e26,query,65,400.465
388a2350,index,46,28.348
3826e4e6,explore,237,125.434
386498cb,explore,287,114.271
b7683e47,welcome,9,17.975
371d3813,query,23,324.247
39050479,welcome,10,31.132
38c8566c,query,78,216.634
38d3d1db,welcome,69,27.645
b8fb60fc,query,216,383.932
395dace3,query,17,337.084
38a69769,query,69,294.204
38e7f56a,explore,973,99.852
38de6e97,query,65,376.322
b8b87069,query,160,360.412
373a275a,query,40,399.218
391d62b8,query,44,371.826
37445d9a,query,233,277.216
b8772f85,welcome,7,27.903
b8428a70,explore,61,135.151
b899bb18,query,17,204.774
b8428a70,welcome,296,34.618
392578c2,query,91,344.567
b8565f4f,welcome,50,31.244
b8b0e001,explore,22,173.015
39292953,query,65,272.868
b72fa2ad,welcome,7,24.388
b92554e5,query,166,441.012
3726ab3e,explore,276,81.393
b90c6136,explore,148,89.338
b92a2d09,explore,165,114.095
38da2018,query,33,400.190
383f483b,welcome,18,46.830
3910d42a,query,218,363.492
38536883,query,44,437.664
b9056c91,query,17,398.362
b8c70c23,explore,84,90.457
b8b87069,,10,
373a275a,query,17,315.690
3865e9dc,welcome,7,17.659
37497695,query,142,378.756
3874b38d,query,296,423.570
38031905,explore,23,103.373
38ac811b,query,213,294.273
3725d6c9,query,224,388.498
38e6ad4c,explore,273,19.292
b964e491,query,116,480.978
383fb7cf,explore,90,79.201
3816bfca,welcome,7,28.400
38c1a071,explore,47,98.877
394fc4cc,query,44,314.459
38a24c06,query,26,298.104
3924c548,,15,
b8a5833d,welcome,44,17.816
394fc4cc,welcome,7,16.291
b70bbb2d,query,195,376.931
3954623d,welcome,7,31.758
38da2018,,13,
38191c28,explore,74,124.079
38f861de,query,96,437.194
388c55bd,explore,53,92.156
b8b32f0c,index,26,51.976
38c69c32,explore,22,148.531
38d0ea32,,40,
381c45a9,welcome,102,30.092
391d62b8,query,31,457.718
359e5394,index,6,42.343
3732a64a,explore,86,179.189
37d367f6,query,25,331.527
3725d6c9,query,17,430.623
b745a09f,index,8,51.143
b91e3344,welcome,7,39.510
b8c70c23,index,15,43.224
391d49cd,query,265,347.248
37d9fc22,query,17,305.949
3825a852,index,11,47.961
392dc8b9,explore,65,109.382
b93cc537,welcome,7,30.665
389239a3,query,20,395.494
395dace3,query,17,376.402
b8c7b65f,explore,22,116.618
36c8dca3,welcome,7,37.218
37f82740,,10,
b6737834,welcome,7,28.704
b807bff1,query,55,337.020
386498cb,query,76,391.234
39872375,query,630,366.914
b882159d,,41,
3841b6f7,index,28,46.927
3847e885,query,42,400.255
b88f6355,query,40,442.152
38bf1b60,query,249,419.382
38fd099c,explore,162,55.334
37815311,explore,118,174.177
335487c5,explore,36,95.494
37b8bebe,query,128,431.699
36f55c1a,index,13,65.547
b8c1d3b0,welcome,158,34.346
371d3813,explore,174,48.576
391ed5b4,explore,65,124.077
3847e885,welcome,36,29.539
38495474,explore,114,119.203
3910d42a,explore,159,105.374
b8a5833d,query,17,333.471
b7de9b1f,query,116,429.870
b842e96f,explore,85,129.046
b72fa2ad,query,32,462.880
b909f606,welcome,9,34.084
b86af77e,explore,116,56.857
37445d9a,query,84,306.801
b67a8a28,explore,82,151.036
368734d7,welcome,51,43.913
b8a5833d,explore,166,161.152
b87879f8,explore,40,67.869
38fd099c,index,4,45.797
b8b32f0c,query,23,425.116
3785b7b3,welcome,16,22.805
b70bbb2d,explore,112,119.016
373df892,query,85,416.811
b8b87069,query,54,335.930
383453c7,query,22,446.348
36f55c1a,index,32,51.858
38bc55d4,explore,151,102.937
b9086eff,welcome,34,26.835
392dc8b9,,75,
37ff3f61,query,66,503.336
389834f7,query,469,293.979
39170def,explore,660,174.564
b8b32f0c,query,148,377.795
b8cadae2,welcome,7,31.830
379b6974,query,123,332.671
391157fc,query,67,535.898
b91948f1,explore,91,117.896
3991357d,,54,
b7de9b1f,query,70,436.153
3976aa28,explore,194,73.886
b92a5b01,explore,256,109.899
b842e96f,welcome,7,36.276
b88ae8bf,query,58,416.407
38996f32,query,56,490.402
38670b73,query,98,350.182
38bc55d4,query,215,338.112
b79583f8,query,42,346.827
38102dae,welcome,68,29.163
b3af4d98,query,55,235.597
b81b5daf,query,250,467.694
b91869bd,welcome,16,21.024
b8a6f1e0,query,55,471.744
b8d8c6c5,query,92,405.014
b8da4668,welcome,22,41.922
b8b405dd,query,151,268.923
38668a63,explore,83,112.193
38191c28,welcome,62,31.939
383fb7cf,explore,140,134.091
b929a8b0,index,13,62.550
b86af77e,query,257,412.567
b7a964eb,query,46,368.399
39058bff,query,145,313.908
b875d191,explore,388,164.631
b8fb60fc,query,33,316.031
b8a596e6,query,186,405.642
3825a852,welcome,11,10.365
38c9aa45,explore,217,142.000
b964e491,welcome,63,42.651
38a24c06,explore,33,133.033
38c1a071,welcome,108,26.050
36c8dca3,index,4,23.572
b875d191,explore,22,92.421
38670b73,welcome,15,41.239
38d3d1db,explore,22,66.830
b8e5fac0,index,4,59.380
b850d2ad,query,22,446.873
392dc8b9,welcome,36,17.420
b8e5fac0,query,33,391.299
b7c81011,query,21,433.038
b964e491,,19,
b82c959a,query,25,374.150
388aee90,,43,
395dace3,welcome,20,17.460
b90230e3,welcome,29,32.768
b7999f78,index,16,59.951
392dc8b9,query,22,434.660
b9086eff,,47,
38031905,explore,22,19.378
b876969c,query,115,507.464
b91e3344,query,130,454.940
396fa6ac,welcome,54,28.891
b8772f85,query,118,428.082
386e4c96,explore,22,85.539
382be008,query,284,479.283
b8cadae2,query,68,306.174
b8aa8b4b,,43,
379b6974,query,36,452.877
b8eb1920,index,25,29.974
38996f32,welcome,21,26.494
37ede58a,query,21,480.097
b8cadae2,explore,47,130.234
b7683e47,explore,40,88.798
b7e9b663,welcome,69,28.522
b91869bd,explore,208,144.653
38de6e97,query,17,403.982
387103e9,query,130,434.155
b882159d,explore,41,60.813
b8922a5d,query,18,270.209
b7df00a5,welcome,7,25.787
371486e8,,29,
3879d61c,welcome,67,35.631
380f0d2e,welcome,54,30.862
b794d301,query,17,310.780
36c8dca3,query,80,386.463
3887fb46,explore,190,113.623
38f40e26,explore,233,133.240
359e5394,explore,73,42.107
b8565f4f,welcome,23,27.966
3854ad28,explore,47,161.477
38c69c32,query,28,286.430
b8a5833d,explore,94,110.416
3726ab3e,explore,111,86.010
38e6ad4c,index,13,60.751
3850d040,explore,395,105.526
b7683e47,query,17,372.157
b929a8b0,explore,104,98.745
b8a5833d,explore,168,119.065
3848cdca,query,27,345.752
b70bbb2d,query,175,370.359
394fc4cc,query,48,279.043
b8c36f56,query,39,356.055
388aee90,query,17,339.800
b8bde1e6,query,325,325.300
38d4ecba,query,95,446.618
b8fb60fc,explore,27,121.273
38d4ecba,welcome,17,20.484
b885b146,welcome,7,24.493
3874b38d,explore,108,96.650
38aef102,query,25,365.806
b91e3344,explore,22,103.590
b7c5d1d9,query,96,389.217
3847e885,explore,97,68.093
b90f1625,welcome,87,21.183
b8197ef9,explore,22,218.717
38af6884,index,27,65.402
391d49cd,query,17,383.412
b81b5daf,index,52,50.367
b8f56ab8,welcome,7,25.449
39276e1e,query,17,385.671
391d62b8,welcome,7,37.782
36c8dca3,query,17,435.868
b888ff2d,query,163,295.823
39176b84,query,22,271.105
b88ae8bf,welcome,88,25.088
b896c6dc,query,19,502.815
b85a6507,explore,53,70.352
393fe225,query,280,471.495
b9437227,query,27,423.299
b80f0c96,query,155,331.098
38bf1b60,query,208,384.580
38e7f56a,query,118,294.641
b7bf5ae9,index,8,56.492
b9001d55,query,170,477.529
b933e9a4,explore,22,76.790
b96b731a,welcome,80,32.383
3865e9dc,,31,
b909f606,query,217,312.515
383453c7,welcome,26,33.965
b875d191,query,35,381.763
38a373ab,query,17,320.433
378076cc,query,241,331.756
38d4ecba,explore,123,152.808
37b64c9b,explore,351,86.478
b8a01e79,query,146,434.066
394bfa4c,explore,93,178.749
b8494e5a,welcome,79,31.666
b8b2c27e,welcome,37,28.219
390042db,query,112,373.682
b5c22137,query,173,417.300
37f82740,query,136,303.176
392dc8b9,query,17,360.821
381fd62e,,89,
b933e9a4,explore,82,122.821
37cfb913,explore,97,149.332
3944a59f,query,214,375.094
b93cc537,welcome,7,25.915
b8922a5d,explore,22,106.623
39443484,welcome,7,26.005
b8bde1e6,explore,141,61.110
39872375,explore,22,130.159
b90f1625,explore,229,109.077
b748f907,query,17,418.414
37b62225,query,106,384.391
b8b405dd,query,32,337.193
38d4ecba,welcome,10,29.902
395dace3,index,22,68.344
b8082632,explore,154,144.499
3844045c,,162,
b93cc537,explore,98,70.006
b9323ca4,explore,98,191.621
b84bb747,query,130,453.520
b852efc1,explore,112,239.116
386d528d,query,34,425.558
38c46a0c,query,69,434.884
3848cdca,,26,
349e8507,query,359,391.914
b846324f,index,16,49.997
b964e491,query,84,404.756
b86931d7,explore,114,91.278
b8b2c27e,explore,116,58.137
3825a852,query,68,282.927
b8bd3816,query,17,419.959
387103e9,,73,
388a2350,welcome,38,22.098
b7f88841,index,20,59.879
b8a596e6,query,79,383.123
b7df00a5,query,48,390.509
3854ad28,index,4,55.898
b8b59b49,index,12,41.145
388fb737,explore,72,34.757
b9001d55,explore,22,142.659
392578c2,welcome,7,36.477
384b86c7,query,50,341.676
b8bde1e6,welcome,7,22.535
b8c1d3b0,query,418,297.432
b8b09699,welcome,12,25.042
383f483b,query,67,349.823
b8eb1920,query,22,318.418
391ed5b4,,81,
b904372e,explore,41,151.464
b908ea78,explore,82,101.802
b794d301,query,126,511.071
384b86c7,query,86,417.325
3954623d,explore,56,148.068
38b03159,welcome,7,24.301
b83cc372,explore,22,112.194
b72e705f,welcome,29,30.869
381fd62e,explore,22,105.196
38c0b829,query,95,364.321
393fe225,,19,
3874b38d,welcome,10,33.386
b8922a5d,explore,69,120.499
38ea423b,,27,
b8b09699,query,77,454.789
b83cc372,query,20,363.084
38c8566c,query,17,368.743
b7c5d1d9,query,121,420.417
39058bff,query,169,427.699
b7de9b1f,explore,105,121.112
38099db4,welcome,122,28.180
b933e9a4,query,329,510.406
b86931d7,query,38,383.438
3776b24a,welcome,38,24.373
3726ab3e,query,82,446.428
3903fdbb,query,48,475.451
b72cd3e7,welcome,56,28.710
b8b59b49,query,160,530.493
b92a2d09,welcome,56,29.575
b7683e47,query,17,336.366
b896c6dc,explore,22,76.951
388e8709,welcome,23,40.456
b807bff1,query,64,350.296
388d5bcf,explore,60,111.798
390042db,query,120,355.809
37be0997,query,35,397.276
3799f775,index,5,40.417
3919b62c,,36,
383f483b,,30,
367b6c76,query,366,415.167
37d367f6,,23,
38cdcea8,query,176,313.233
b88a3045,query,17,372.191
38ae6b08,explore,103,89.343
3838d940,query,94,440.524
38c0b829,index,10,45.468
38a69769,explore,22,61.116
b7e9b663,query,17,446.066
b92a5b01,explore,48,97.027
36b92534,explore,42,56.496
b7803c53,query,93,393.746
3897dded,query,48,385.068
b8f56ab8,explore,272,140.710
b85a6507,index,4,38.706
382b52fc,explore,31,149.789
38c46a0c,query,30,420.807
38099db4,explore,245,182.587
388d5bcf,query,66,413.875
38c02c0a,explore,196,163.813
b7fd6e61,query,117,426.220
b8b2c27e,,132,
b89ca3b9,explore,50,104.390
3929acfd,query,17,443.066
38d7b251,explore,154,77.794
3726ab3e,welcome,7,23.855
b850d2ad,explore,135,95.453
38a24c06,query,17,378.111
b8b87069,welcome,12,40.000
b7a964eb,explore,81,121.087
3869a010,explore,34,48.483
380b2935,explore,189,128.169
37de35fa,welcome,8,19.103
37497695,index,49,22.608
36f55c1a,index,19,75.890
38ae6b08,query,20,353.320
3910d42a,explore,114,159.736
35ef71aa,index,6,36.278
b7ee02cf,explore,118,170.345
38ac05cf,explore,27,69.534
3848cdca,query,190,235.437
b90d08ed,query,26,396.584
b82793e2,query,21,325.271
b82793e2,query,137,433.208
38ea423b,welcome,17,30.749
b8b2c27e,,44,
b7a964eb,welcome,7,37.021
b7c35fd2,query,76,329.516
38fd099c,query,39,367.244
b92554e5,welcome,23,20.718
38f40e26,query,50,366.586
365440f2,query,37,453.100
388fb737,query,17,348.674
3929acfd,query,125,379.827
3924c548,query,17,415.518
381fd62e,query,24,374.999
381fd62e,query,241,340.584
b90edf61,explore,171,145.895
b72e705f,welcome,44,31.618
b9086eff,query,18,339.728
391e8de4,explore,54,105.640
b81b5daf,query,62,369.706
38bc55d4,welcome,106,14.297
390907fb,query,151,397.368
b810006a,query,35,337.364
b8a72e37,query,165,423.627
b78ff068,welcome,7,32.323
3984f7cd,explore,56,133.629
b8ead05f,,34,
386d528d,query,202,421.632
3952c0f7,query,125,360.246
b88ae8bf,explore,208,103.178
b7f88841,index,7,13.536
b8e5fac0,query,607,446.964
38f861de,,70,
383f483b,query,47,476.349
b7a964eb,query,17,452.698
b8f56ab8,query,158,425.896
b8ac1d26,query,43,419.128
37cfb913,index,8,47.158
b7c35fd2,welcome,7,31.421
37b8bebe,welcome,42,26.719
b7ccdbc5,welcome,51,33.083
b9001d55,explore,223,64.850
38d7b251,explore,140,53.764
b807bff1,explore,22,112.977
37d9fc22,explore,131,129.788
b91b7c4d,welcome,37,23.379
3771314f,welcome,13,31.934
38ac05cf,query,108,403.662
392578c2,,10,
b8e1539d,explore,49,92.429
b8332135,explore,22,151.082
b7de9b1f,explore,69,171.461
379b6974,explore,58,125.366
b72c4545,query,17,342.210
3865e9dc,welcome,83,23.166
386e4c96,welcome,7,48.821
b83d69d3,explore,173,114.528
b91948f1,explore,38,165.961
b84bb747,index,4,44.734
387103e9,explore,27,126.386
b8ac1d26,index,10,51.689
3814c86b,explore,22,124.815
37b62225,query,104,489.359
3785b7b3,welcome,80,41.067
382b52fc,explore,203,106.572
b7ee02cf,query,48,375.174
38cc351a,explore,45,114.325
386498cb,,31,
39872375,welcome,7,36.022
38670b73,explore,112,50.131
39050479,query,20,475.806
381a33cd,welcome,36,31.405
b7a2ab15,explore,374,109.326
b72cd3e7,query,85,377.068
37edb214,index,4,59.259
b82c959a,query,151,499.259
b8a5833d,explore,65,108.843
b846324f,explore,109,150.392
3726ab3e,query,82,364.079
39872375,query,37,333.538
38ea423b,query,104,356.364
b9437227,,58,
388a2350,explore,77,119.056
b8be9a49,welcome,104,31.641
390907fb,query,153,334.498
b7de9b1f,explore,228,63.488
388d5bcf,query,232,328.572
b85acdd7,welcome,7,45.508
b882159d,index,55,37.233
3865e9dc,query,217,359.633
b7683e47,explore,149,137.424
b9001d55,query,26,337.513
37b8bebe,explore,77,37.399
38d0ea32,query,33,199.986
39443484,index,6,54.155
388fb737,query,31,461.008
b91c3392,welcome,8,36.733
381a33cd,query,233,403.983
38536883,query,254,268.187
394bfa4c,explore,38,128.980
b67a8a28,explore,74,86.158
37b62225,,21,
38ea423b,welcome,10,23.883
38c929f4,query,17,298.319
b8d8673d,query,88,376.570
3814c86b,query,142,316.205
39443484,explore,42,89.204
389c70df,,11,
368734d7,explore,50,132.357
b964e491,query,125,333.798
b8fb4a9e,index,6,54.580
b7a964eb,welcome,7,30.536
36de2ba7,query,17,273.769
3984f7cd,query,47,523.338
b90d08ed,index,4,41.503
b92554e5,explore,145,135.098
b87879f8,query,17,347.563
3696ee5f,welcome,16,27.679
b9263fad,query,17,312.239
b8773702,query,17,316.727
b72fa2ad,welcome,22,37.732
394bfa4c,query,35,413.338
b8b574e8,query,30,406.557
3929acfd,query,50,437.467
393fe225,explore,171,142.152
38dca4c1,,10,
3696ee5f,query,18,307.258
37d9fc22,query,97,421.770
b8ac1d26,query,173,362.812
b8e1539d,query,47,296.859
b8f56ab8,query,159,495.182
b81b4d68,welcome,62,36.049
b909f606,index,111,45.034
b8f56ab8,query,318,343.938
b7999f78,welcome,27,27.706
b88b5558,explore,106,79.330
382be008,welcome,84,28.219
371d3813,explore,32,105.513
b7c35fd2,index,15,42.460
38031905,explore,40,71.961
b67a8a28,explore,293,190.588
3848cdca,query,17,486.808
38f54010,,19,
b9364da2,welcome,33,31.109
b8ffa10e,query,36,334.482
38a32319,explore,40,132.216
39443484,explore,144,156.450
b5c22137,index,21,39.977
b852efc1,query,17,410.171
b896c6dc,explore,56,39.867
b83f476b,explore,24,133.304
37ff3f61,welcome,12,29.891
b964e491,explore,22,180.034
38996f32,welcome,13,30.788
38decbdd,index,9,44.431
b807bff1,welcome,7,27.313
b9086eff,query,29,487.526
b90d08ed,explore,22,151.890
b8d8673d,welcome,30,27.527
394fc4cc,welcome,43,26.706
392dc8b9,query,25,302.627
b86931d7,query,60,410.397
b87879f8,query,17,430.474
3952c0f7,explore,22,131.290
b70bbb2d,query,26,404.271
b8a72e37,,69,
395dace3,query,127,492.734
b8773702,welcome,39,27.395
b706be85,explore,22,223.844
b96b731a,explore,66,75.357
b88a3045,explore,22,76.924
b846324f,welcome,7,19.453
b72e705f,welcome,29,21.451
b88ae8bf,explore,190,103.164
b8adb447,explore,177,121.291
38da2018,explore,100,106.984
381c45a9,explore,101,131.448
38c7f009,explore,75,87.992
b8ab5bb4,index,10,53.017
381f8cc4,query,17,352.028
383ea1f5,query,264,326.120
b82c959a,welcome,22,24.878
b8772f85,welcome,56,38.247
383453c7,explore,85,144.551
3696ee5f,welcome,16,35.685
b7c81011,explore,46,108.072
b82c959a,welcome,32,42.825
b940f34e,explore,188,111.354
b8082632,query,17,378.405
38ac05cf,query,87,353.743
385b205b,query,102,367.280
b705e81a,query,49,438.289
3771314f,welcome,14,31.772
b3af4d98,index,40,19.029
3732a64a,welcome,115,29.449
b92ce7cc,welcome,7,28.279
b91b7c4d,query,58,436.119
b9020783,query,27,289.599
b88b5558,explore,45,43.764
381c45a9,welcome,34,22.190
38191c28,welcome,29,35.235
38cdcea8,explore,107,156.502
3785b7b3,query,201,392.784
38c02c0a,query,84,484.801
38ea423b,welcome,7,36.001
38ac05cf,query,41,473.843
388db222,index,24,40.414
b8b405dd,explore,174,80.374
3929acfd,query,81,357.281
b7ccdbc5,query,21,469.577
b9001d55,explore,167,11.162
b6a6ca7d,explore,57,114.601
b8b405dd,explore,228,44.214
b92bf6e0,query,17,447.190
b7b846fd,query,175,329.796
b6a6ca7d,query,115,327.418
38c8566c,explore,129,94.620
b8cadae2,query,96,377.572
381c45a9,explore,34,117.343
392bb344,index,95,63.560
373a275a,welcome,7,35.771
b7a2ab15,query,17,433.258
b82c959a,query,164,395.029
b7ee02cf,welcome,7,30.965
396fa6ac,explore,43,112.452
b72fa2ad,,23,
36f55c1a,,10,
b9001d55,query,270,446.202
b8773702,explore,22,30.319
b852efc1,query,112,373.689
3841b6f7,,16,
38cbc915,query,103,349.766
b7a964eb,query,61,421.923
b8b405dd,query,75,536.308
b7c5d1d9,query,63,310.631
b7c35fd2,query,25,419.201
391ace9d,index,27,81.412
3904ac55,query,241,427.180
3799f775,explore,58,106.171
37fd63e9,query,169,323.505
37a8612a,explore,49,140.705
3954623d,query,17,318.737
b7c5d1d9,explore,25,143.714
b7bf5ae9,query,176,392.605
b8d8a339,index,9,55.481
b8da4668,query,41,313.950
b745a09f,index,4,34.026
b5c22137,welcome,103,29.607
b88a3045,,162,
b904372e,query,129,381.383
38e6ad4c,explore,134,109.207
390042db,welcome,35,36.233
b8cadae2,explore,57,164.217
381fd62e,query,159,399.230
b90c6136,,44,
395dace3,query,175,416.058
b92554e5,query,53,237.405
b72c4545,query,17,326.120
b8b574e8,query,411,371.222
393fe225,index,17,54.889
b9263fad,explore,22,55.813
39292953,query,116,331.867
381f8cc4,query,31,389.443
38d3d1db,,47,
388e1bf1,query,45,477.403
b7b846fd,query,64,380.070
b8b2c27e,,23,
381fd62e,query,89,394.716
394fc4cc,explore,229,92.163
37be0997,query,111,347.102
b8332135,welcome,72,31.165
b807bff1,explore,82,103.361
b8b0e001,query,39,371.399
391d49cd,explore,109,149.271
38ac811b,explore,158,157.755
39176b84,,72,
389239a3,index,40,60.900
b8a596e6,query,53,378.170
392bb344,explore,22,114.325
3727a3ee,query,284,458.378
b6737834,welcome,7,24.130
b6737834,welcome,54,24.071
b9364da2,,67,
b8c1d3b0,query,90,329.922
3952c0f7,explore,353,64.225
b90d08ed,query,17,408.614
b8ed5eee,query,52,367.963
b8a01e79,query,72,467.954
b9323ca4,query,78,336.740
39276e1e,welcome,12,26.055
3740c691,explore,149,126.846
36c8dca3,query,17,335.601
b85acdd7,index,4,51.544
39050479,,97,
b9086eff,explore,22,58.737
37d3cd77,welcome,7,46.927
37815311,explore,63,65.783
b8197ef9,index,4,37.904
38c46a0c,query,17,336.786
b8adb447,query,231,467.101
3944a59f,query,251,390.980
38b65c3c,query,92,402.949
37ede58a,query,179,455.560
b93cc537,welcome,7,32.090
3919b62c,,32,
38e7f56a,query,201,463.096
38ea423b,query,17,308.752
b8428a70,explore,104,97.766
38bc55d4,,15,
3853659b,explore,174,53.932
39443484,query,40,329.211
b85acdd7,query,46,328.714
b8d38338,explore,34,124.716
b8bd3816,query,33,388.464
383fb7cf,query,19,366.114
3771314f,welcome,123,34.096
b92554e5,welcome,28,49.096
3848cdca,explore,91,67.880
394bfa4c,welcome,75,29.463
b90230e3,explore,232,117.227
b8f56ab8,explore,22,137.667
35ef71aa,explore,23,182.942
386498cb,query,366,385.573
3936265d,explore,66,105.133
394fc4cc,query,208,366.148
b8fb4a9e,welcome,38,22.420
37e04acf,explore,163,205.437
b6737834,explore,158,40.318
3853659b,index,19,58.350
39872375,query,17,377.913
b8e44f4f,welcome,64,42.644
b8332135,query,154,367.841
b8da4668,query,17,410.999
3865e9dc,welcome,52,26.707
b72c4545,,33,
386c50af,query,28,353.452
37d3cd77,query,23,308.531
38c7f009,query,377,364.617
3776b24a,explore,192,123.841
b8c1d3b0,welcome,10,30.448
3854ad28,welcome,32,44.694
b9323ca4,welcome,25,27.387
38099db4,query,17,276.328
b909f606,welcome,23,43.338
388fb737,,10,
38264fef,explore,22,95.034
b92554e5,query,38,471.538
b93cc537,,47,
373df892,explore,52,78.350
38c7f009,,30,
b92ce7cc,explore,62,136.329
b8aa8b4b,query,17,392.520
37cfb913,query,100,437.163
386d528d,,46,
b8c7b65f,explore,22,106.981
b9364da2,welcome,50,47.309
b875d191,query,274,391.076
b91869bd,welcome,7,24.090
3924c548,query,278,413.255
b8a72e37,welcome,47,38.532
38c46a0c,explore,199,199.945
